vid,frame,c1,c2,c3,image,weight_c1,weight_c2,weight_c3
57,27650,0.0,0.0,1.0,57_27650.jpg,1,1,1
57,27675,0.0,0.0,1.0,57_27675.jpg,1,1,1
57,27700,0.0,0.0,1.0,57_27700.jpg,1,1,1
57,27725,0.0,0.0,0.3333333333333333,57_27725.jpg,1,1,1
57,27750,0.0,0.0,0.3333333333333333,57_27750.jpg,1,1,1
57,27775,0.0,0.0,0.3333333333333333,57_27775.jpg,1,1,1
57,27800,0.0,0.0,0.3333333333333333,57_27800.jpg,1,1,1
57,27825,0.0,0.0,0.3333333333333333,57_27825.jpg,1,1,1
57,27850,0.0,0.0,0.3333333333333333,57_27850.jpg,1,1,1
57,27875,0.0,0.0,0.3333333333333333,57_27875.jpg,1,1,1
57,27900,0.0,0.0,0.3333333333333333,57_27900.jpg,1,1,1
57,27925,0.0,0.0,0.3333333333333333,57_27925.jpg,1,1,1
57,27950,0.0,0.0,0.3333333333333333,57_27950.jpg,1,1,1
57,27975,0.0,0.0,0.3333333333333333,57_27975.jpg,1,1,1
57,28000,0.0,0.0,0.3333333333333333,57_28000.jpg,1,1,1
57,28025,0.0,0.0,0.3333333333333333,57_28025.jpg,1,1,1
57,28050,0.0,0.0,0.3333333333333333,57_28050.jpg,1,1,1
57,28075,0.0,0.0,0.3333333333333333,57_28075.jpg,1,1,1
57,28100,0.0,0.0,0.3333333333333333,57_28100.jpg,1,1,1
57,28125,0.0,0.0,0.3333333333333333,57_28125.jpg,1,1,1
57,28150,0.0,0.0,0.3333333333333333,57_28150.jpg,1,1,1
57,28175,0.0,0.0,0.3333333333333333,57_28175.jpg,1,1,1
57,28200,0.0,0.0,0.3333333333333333,57_28200.jpg,1,1,1
57,28225,0.0,0.0,0.3333333333333333,57_28225.jpg,1,1,1
57,28250,0.0,0.0,0.3333333333333333,57_28250.jpg,1,1,1
57,28275,0.0,0.0,0.3333333333333333,57_28275.jpg,1,1,1
57,28300,0.0,0.0,0.3333333333333333,57_28300.jpg,1,1,1
57,28325,0.0,0.0,0.3333333333333333,57_28325.jpg,1,1,1
57,28350,0.0,0.0,1.0,57_28350.jpg,1,1,1
57,28375,0.0,0.0,1.0,57_28375.jpg,1,1,1
57,28400,0.0,0.0,1.0,57_28400.jpg,1,1,1
57,28425,0.0,0.0,1.0,57_28425.jpg,1,1,1
57,28450,0.0,0.0,1.0,57_28450.jpg,1,1,1
57,28475,0.0,0.0,0.3333333333333333,57_28475.jpg,1,1,1
57,28500,0.0,0.0,0.3333333333333333,57_28500.jpg,1,1,1
57,28525,0.0,0.0,0.3333333333333333,57_28525.jpg,1,1,1
57,28550,0.0,0.0,0.3333333333333333,57_28550.jpg,1,1,1
57,28575,0.0,0.0,0.3333333333333333,57_28575.jpg,1,1,1
57,28600,0.0,0.0,0.6666666666666666,57_28600.jpg,1,1,1
57,28625,0.0,0.0,0.6666666666666666,57_28625.jpg,1,1,1
57,28650,0.0,0.0,0.6666666666666666,57_28650.jpg,1,1,1
57,28675,0.0,0.0,0.6666666666666666,57_28675.jpg,1,1,1
57,28700,0.0,0.0,0.6666666666666666,57_28700.jpg,1,1,1
57,28725,0.0,0.0,1.0,57_28725.jpg,1,1,1
57,28750,0.0,0.0,1.0,57_28750.jpg,1,1,1
57,28775,0.0,0.0,1.0,57_28775.jpg,1,1,1
57,28800,0.0,0.0,1.0,57_28800.jpg,1,1,1
57,28825,0.0,0.0,1.0,57_28825.jpg,1,1,1
57,28850,0.0,0.0,1.0,57_28850.jpg,1,1,1
57,28875,0.0,0.0,1.0,57_28875.jpg,1,1,1
57,28900,0.0,0.0,1.0,57_28900.jpg,1,1,1
57,28925,0.0,0.0,1.0,57_28925.jpg,1,1,1
57,28950,0.0,0.0,1.0,57_28950.jpg,1,1,1
57,28975,0.0,0.0,1.0,57_28975.jpg,1,1,1
57,29000,0.0,0.0,1.0,57_29000.jpg,1,1,1
57,29025,0.0,0.0,1.0,57_29025.jpg,1,1,1
57,29050,0.0,0.0,1.0,57_29050.jpg,1,1,1
57,29075,0.0,0.0,1.0,57_29075.jpg,1,1,1
57,29100,0.0,0.0,1.0,57_29100.jpg,1,1,1
57,29125,0.0,0.0,1.0,57_29125.jpg,1,1,1
57,29150,0.0,0.0,1.0,57_29150.jpg,1,1,1
57,29175,0.0,0.0,1.0,57_29175.jpg,1,1,1
57,29200,0.0,0.0,1.0,57_29200.jpg,1,1,1
57,29225,0.0,0.0,1.0,57_29225.jpg,1,1,1
57,29250,0.0,0.0,1.0,57_29250.jpg,1,1,1
57,29275,0.0,0.0,1.0,57_29275.jpg,1,1,1
57,29300,0.0,0.0,1.0,57_29300.jpg,1,1,1
57,29325,0.0,0.0,1.0,57_29325.jpg,1,1,1
57,29350,0.0,0.0,1.0,57_29350.jpg,1,1,1
57,29375,0.0,0.0,1.0,57_29375.jpg,1,1,1
57,29400,0.0,0.0,1.0,57_29400.jpg,1,1,1
57,29425,0.0,0.0,1.0,57_29425.jpg,1,1,1
57,29450,0.0,0.0,1.0,57_29450.jpg,1,1,1
57,29475,0.0,0.0,1.0,57_29475.jpg,1,1,1
57,29500,0.0,0.0,1.0,57_29500.jpg,1,1,1
57,29525,0.0,0.0,1.0,57_29525.jpg,1,1,1
57,29550,0.0,0.0,1.0,57_29550.jpg,1,1,1
57,29575,0.0,0.0,1.0,57_29575.jpg,1,1,1
57,29600,0.0,0.0,1.0,57_29600.jpg,1,1,1
57,29625,0.0,0.0,1.0,57_29625.jpg,1,1,1
57,29650,0.0,0.0,1.0,57_29650.jpg,1,1,1
57,29675,0.0,0.0,1.0,57_29675.jpg,1,1,1
57,29700,0.0,0.0,1.0,57_29700.jpg,1,1,1
57,29725,0.0,0.0,1.0,57_29725.jpg,1,1,1
57,29750,0.0,0.0,1.0,57_29750.jpg,1,1,1
57,29775,0.0,0.0,1.0,57_29775.jpg,1,1,1
57,29800,0.0,0.0,1.0,57_29800.jpg,1,1,1
57,29825,0.0,0.0,1.0,57_29825.jpg,1,1,1
57,29850,0.0,0.0,1.0,57_29850.jpg,1,1,1
57,29875,0.0,0.0,1.0,57_29875.jpg,1,1,1
57,29900,0.0,0.0,1.0,57_29900.jpg,1,1,1
57,29925,0.0,0.0,1.0,57_29925.jpg,1,1,1
57,29950,0.0,0.0,1.0,57_29950.jpg,1,1,1
57,29975,0.0,0.0,1.0,57_29975.jpg,1,1,1
57,30000,0.0,0.0,1.0,57_30000.jpg,1,1,1
57,30025,0.0,0.0,1.0,57_30025.jpg,1,1,1
57,30050,0.0,0.0,1.0,57_30050.jpg,1,1,1
57,30075,0.0,0.0,1.0,57_30075.jpg,1,1,1
57,30100,0.0,0.0,0.3333333333333333,57_30100.jpg,1,1,1
57,30125,0.0,0.0,0.3333333333333333,57_30125.jpg,1,1,1
57,30150,0.0,0.0,0.3333333333333333,57_30150.jpg,1,1,1
57,30175,0.0,0.0,0.3333333333333333,57_30175.jpg,1,1,1
57,30200,0.0,0.0,0.3333333333333333,57_30200.jpg,1,1,1
57,30225,0.0,0.0,0.3333333333333333,57_30225.jpg,1,1,1
57,30250,0.0,0.0,0.3333333333333333,57_30250.jpg,1,1,1
57,30275,0.0,0.0,0.3333333333333333,57_30275.jpg,1,1,1
57,30300,0.0,0.0,0.3333333333333333,57_30300.jpg,1,1,1
57,30325,0.0,0.0,0.3333333333333333,57_30325.jpg,1,1,1
57,30350,0.0,0.0,0.3333333333333333,57_30350.jpg,1,1,1
57,30375,0.0,0.0,0.3333333333333333,57_30375.jpg,1,1,1
57,30400,0.0,0.0,0.3333333333333333,57_30400.jpg,1,1,1
57,30425,0.0,0.0,0.3333333333333333,57_30425.jpg,1,1,1
57,30450,0.0,0.0,0.3333333333333333,57_30450.jpg,1,1,1
57,30475,0.0,0.0,0.3333333333333333,57_30475.jpg,1,1,1
57,30500,0.0,0.0,0.3333333333333333,57_30500.jpg,1,1,1
57,30525,0.0,0.0,0.3333333333333333,57_30525.jpg,1,1,1
57,30550,0.0,0.0,0.3333333333333333,57_30550.jpg,1,1,1
57,30575,0.0,0.0,0.3333333333333333,57_30575.jpg,1,1,1
57,30600,0.0,0.0,0.3333333333333333,57_30600.jpg,1,1,1
57,30625,0.0,0.0,0.3333333333333333,57_30625.jpg,1,1,1
57,30650,0.0,0.0,0.3333333333333333,57_30650.jpg,1,1,1
57,30675,0.0,0.0,0.3333333333333333,57_30675.jpg,1,1,1
57,30700,0.0,0.0,0.3333333333333333,57_30700.jpg,1,1,1
57,30725,0.0,0.0,0.3333333333333333,57_30725.jpg,1,1,1
57,30750,0.0,0.0,0.3333333333333333,57_30750.jpg,1,1,1
57,30775,0.0,0.0,0.3333333333333333,57_30775.jpg,1,1,1
57,30800,0.0,0.0,0.3333333333333333,57_30800.jpg,1,1,1
57,30825,0.0,0.0,0.3333333333333333,57_30825.jpg,1,1,1
57,30850,0.0,0.0,0.0,57_30850.jpg,1,1,1
57,30875,0.0,0.0,0.0,57_30875.jpg,1,1,1
57,30900,0.0,0.0,0.0,57_30900.jpg,1,1,1
57,30925,0.0,0.0,0.0,57_30925.jpg,1,1,1
57,30950,0.0,0.0,0.0,57_30950.jpg,1,1,1
57,30975,0.0,0.0,0.0,57_30975.jpg,1,1,1
57,31000,0.0,0.0,0.0,57_31000.jpg,1,1,1
57,31025,0.0,0.0,0.0,57_31025.jpg,1,1,1
57,31050,0.0,0.0,0.0,57_31050.jpg,1,1,1
57,31075,0.0,0.0,0.0,57_31075.jpg,1,1,1
57,31100,0.0,0.0,0.0,57_31100.jpg,1,1,1
57,31125,0.0,0.0,0.0,57_31125.jpg,1,1,1
57,31150,0.0,0.0,0.0,57_31150.jpg,1,1,1
57,31175,0.0,0.0,0.0,57_31175.jpg,1,1,1
57,31200,0.0,0.0,0.0,57_31200.jpg,1,1,1
57,31225,0.0,0.0,0.0,57_31225.jpg,1,1,1
57,31250,0.0,0.0,0.0,57_31250.jpg,1,1,1
57,31275,0.0,0.0,0.0,57_31275.jpg,1,1,1
57,31300,0.0,0.0,0.0,57_31300.jpg,1,1,1
57,31325,0.0,0.0,0.0,57_31325.jpg,1,1,1
57,31350,0.0,0.0,0.3333333333333333,57_31350.jpg,1,1,1
57,31375,0.0,0.0,0.3333333333333333,57_31375.jpg,1,1,1
57,31400,0.0,0.0,0.3333333333333333,57_31400.jpg,1,1,1
57,31425,0.0,0.0,0.3333333333333333,57_31425.jpg,1,1,1
57,31450,0.0,0.0,0.3333333333333333,57_31450.jpg,1,1,1
57,31475,0.0,0.0,0.3333333333333333,57_31475.jpg,1,1,1
57,31500,0.0,0.0,0.3333333333333333,57_31500.jpg,1,1,1
57,31525,0.0,0.0,0.3333333333333333,57_31525.jpg,1,1,1
57,31550,0.0,0.0,0.3333333333333333,57_31550.jpg,1,1,1
57,31575,0.0,0.0,0.3333333333333333,57_31575.jpg,1,1,1
57,31600,0.0,0.0,0.3333333333333333,57_31600.jpg,1,1,1
57,31625,0.0,0.0,0.3333333333333333,57_31625.jpg,1,1,1
57,31650,0.0,0.0,0.3333333333333333,57_31650.jpg,1,1,1
57,31675,0.0,0.0,0.3333333333333333,57_31675.jpg,1,1,1
57,31700,0.0,0.0,0.3333333333333333,57_31700.jpg,1,1,1
57,31725,0.0,0.0,0.3333333333333333,57_31725.jpg,1,1,1
57,31750,0.0,0.0,0.3333333333333333,57_31750.jpg,1,1,1
57,31775,0.0,0.0,0.3333333333333333,57_31775.jpg,1,1,1
57,31800,0.0,0.0,0.3333333333333333,57_31800.jpg,1,1,1
57,31825,0.0,0.0,0.3333333333333333,57_31825.jpg,1,1,1
57,31850,0.0,0.0,0.6666666666666666,57_31850.jpg,1,1,1
57,31875,0.0,0.0,0.6666666666666666,57_31875.jpg,1,1,1
57,31900,0.0,0.0,0.6666666666666666,57_31900.jpg,1,1,1
57,31925,0.0,0.0,0.6666666666666666,57_31925.jpg,1,1,1
57,31950,0.0,0.0,0.6666666666666666,57_31950.jpg,1,1,1
57,31975,0.0,0.0,0.6666666666666666,57_31975.jpg,1,1,1
57,32000,0.0,0.0,0.6666666666666666,57_32000.jpg,1,1,1
57,32025,0.0,0.0,0.6666666666666666,57_32025.jpg,1,1,1
57,32050,0.0,0.0,0.6666666666666666,57_32050.jpg,1,1,1
57,32075,0.0,0.0,0.6666666666666666,57_32075.jpg,1,1,1
57,32100,0.0,0.0,1.0,57_32100.jpg,1,1,1
57,32125,0.0,0.0,1.0,57_32125.jpg,1,1,1
57,32150,0.0,0.0,1.0,57_32150.jpg,1,1,1
57,32175,0.0,0.0,1.0,57_32175.jpg,1,1,1
57,32200,0.0,0.0,1.0,57_32200.jpg,1,1,1
57,32225,0.0,0.0,0.6666666666666666,57_32225.jpg,1,1,1
57,32250,0.0,0.0,0.6666666666666666,57_32250.jpg,1,1,1
57,32275,0.0,0.0,0.6666666666666666,57_32275.jpg,1,1,1
57,32300,0.0,0.0,0.6666666666666666,57_32300.jpg,1,1,1
57,32325,0.0,0.0,0.6666666666666666,57_32325.jpg,1,1,1
57,32350,0.0,0.0,0.6666666666666666,57_32350.jpg,1,1,1
57,32375,0.0,0.0,0.6666666666666666,57_32375.jpg,1,1,1
57,32400,0.0,0.0,0.6666666666666666,57_32400.jpg,1,1,1
57,32425,0.0,0.0,0.6666666666666666,57_32425.jpg,1,1,1
57,32450,0.0,0.0,0.6666666666666666,57_32450.jpg,1,1,1
57,32475,0.0,0.0,0.6666666666666666,57_32475.jpg,1,1,1
57,32500,0.0,0.0,0.6666666666666666,57_32500.jpg,1,1,1
57,32525,0.0,0.0,0.6666666666666666,57_32525.jpg,1,1,1
57,32550,0.0,0.0,0.6666666666666666,57_32550.jpg,1,1,1
57,32575,0.0,0.0,0.6666666666666666,57_32575.jpg,1,1,1
57,32600,0.0,0.0,0.6666666666666666,57_32600.jpg,1,1,1
57,32625,0.0,0.0,0.6666666666666666,57_32625.jpg,1,1,1
57,32650,0.0,0.0,0.6666666666666666,57_32650.jpg,1,1,1
57,32675,0.0,0.0,0.6666666666666666,57_32675.jpg,1,1,1
57,32700,0.0,0.0,0.6666666666666666,57_32700.jpg,1,1,1
57,32725,0.0,0.0,0.3333333333333333,57_32725.jpg,1,1,1
57,32750,0.0,0.0,0.3333333333333333,57_32750.jpg,1,1,1
57,32775,0.0,0.0,0.3333333333333333,57_32775.jpg,1,1,1
57,32800,0.0,0.0,0.3333333333333333,57_32800.jpg,1,1,1
57,32825,0.0,0.0,0.3333333333333333,57_32825.jpg,1,1,1
57,32850,0.0,0.0,0.3333333333333333,57_32850.jpg,1,1,1
57,32875,0.0,0.0,0.3333333333333333,57_32875.jpg,1,1,1
57,32900,0.0,0.0,0.3333333333333333,57_32900.jpg,1,1,1
57,32925,0.0,0.0,0.3333333333333333,57_32925.jpg,1,1,1
57,32950,0.0,0.0,0.3333333333333333,57_32950.jpg,1,1,1
57,32975,0.0,0.0,0.0,57_32975.jpg,1,1,1
57,33000,0.0,0.0,0.0,57_33000.jpg,1,1,1
57,33025,0.0,0.0,0.0,57_33025.jpg,1,1,1
57,33050,0.0,0.0,0.0,57_33050.jpg,1,1,1
57,33075,0.0,0.0,0.0,57_33075.jpg,1,1,1
57,33100,0.0,0.0,0.0,57_33100.jpg,1,1,1
57,33125,0.0,0.0,0.0,57_33125.jpg,1,1,1
57,33150,0.0,0.0,0.0,57_33150.jpg,1,1,1
57,33175,0.0,0.0,0.0,57_33175.jpg,1,1,1
57,33200,0.0,0.0,0.0,57_33200.jpg,1,1,1
57,33225,0.0,0.0,0.0,57_33225.jpg,1,1,1
57,33250,0.0,0.0,0.0,57_33250.jpg,1,1,1
57,33275,0.0,0.0,0.0,57_33275.jpg,1,1,1
57,33300,0.0,0.0,0.0,57_33300.jpg,1,1,1
57,33325,0.0,0.0,0.0,57_33325.jpg,1,1,1
57,33350,0.0,0.0,1.0,57_33350.jpg,1,1,1
57,33375,0.0,0.0,1.0,57_33375.jpg,1,1,1
57,33400,0.0,0.0,1.0,57_33400.jpg,1,1,1
57,33425,0.0,0.0,1.0,57_33425.jpg,1,1,1
57,33450,0.0,0.0,1.0,57_33450.jpg,1,1,1
57,33475,0.0,0.0,0.6666666666666666,57_33475.jpg,1,1,1
57,33500,0.0,0.0,0.6666666666666666,57_33500.jpg,1,1,1
57,33525,0.0,0.0,0.6666666666666666,57_33525.jpg,1,1,1
57,33550,0.0,0.0,0.6666666666666666,57_33550.jpg,1,1,1
57,33575,0.0,0.0,0.6666666666666666,57_33575.jpg,1,1,1
57,33600,0.0,0.3333333333333333,1.0,57_33600.jpg,1,1,1
57,33625,0.0,0.3333333333333333,1.0,57_33625.jpg,1,1,1
57,33650,0.0,0.3333333333333333,1.0,57_33650.jpg,1,1,1
57,33675,0.0,0.3333333333333333,1.0,57_33675.jpg,1,1,1
57,33700,0.0,0.3333333333333333,1.0,57_33700.jpg,1,1,1
57,33725,0.0,0.3333333333333333,1.0,57_33725.jpg,1,1,1
57,33750,0.0,0.3333333333333333,1.0,57_33750.jpg,1,1,1
57,33775,0.0,0.3333333333333333,1.0,57_33775.jpg,1,1,1
57,33800,0.0,0.3333333333333333,1.0,57_33800.jpg,1,1,1
57,33825,0.0,0.3333333333333333,1.0,57_33825.jpg,1,1,1
57,33850,0.0,0.3333333333333333,1.0,57_33850.jpg,1,1,1
57,33875,0.0,0.3333333333333333,1.0,57_33875.jpg,1,1,1
57,33900,0.0,0.3333333333333333,1.0,57_33900.jpg,1,1,1
57,33925,0.0,0.3333333333333333,1.0,57_33925.jpg,1,1,1
57,33950,0.0,0.3333333333333333,1.0,57_33950.jpg,1,1,1
57,33975,0.0,0.3333333333333333,1.0,57_33975.jpg,1,1,1
57,34000,0.0,0.3333333333333333,1.0,57_34000.jpg,1,1,1
57,34025,0.0,0.3333333333333333,1.0,57_34025.jpg,1,1,1
57,34050,0.0,0.3333333333333333,1.0,57_34050.jpg,1,1,1
57,34075,0.0,0.3333333333333333,1.0,57_34075.jpg,1,1,1
57,34100,0.0,0.3333333333333333,1.0,57_34100.jpg,1,1,1
57,34125,0.0,0.3333333333333333,1.0,57_34125.jpg,1,1,1
57,34150,0.0,0.3333333333333333,1.0,57_34150.jpg,1,1,1
57,34175,0.0,0.3333333333333333,1.0,57_34175.jpg,1,1,1
57,34200,0.0,0.3333333333333333,1.0,57_34200.jpg,1,1,1
57,34225,0.0,0.0,1.0,57_34225.jpg,1,1,1
57,34250,0.0,0.0,1.0,57_34250.jpg,1,1,1
57,34275,0.0,0.0,1.0,57_34275.jpg,1,1,1
57,34300,0.0,0.0,1.0,57_34300.jpg,1,1,1
57,34325,0.0,0.0,1.0,57_34325.jpg,1,1,1
57,34350,0.0,0.6666666666666666,1.0,57_34350.jpg,1,1,1
57,34375,0.0,0.6666666666666666,1.0,57_34375.jpg,1,1,1
57,34400,0.0,0.6666666666666666,1.0,57_34400.jpg,1,1,1
57,34425,0.0,0.6666666666666666,1.0,57_34425.jpg,1,1,1
57,34450,0.0,0.6666666666666666,1.0,57_34450.jpg,1,1,1
57,34475,0.0,0.6666666666666666,1.0,57_34475.jpg,1,1,1
57,34500,0.0,0.6666666666666666,1.0,57_34500.jpg,1,1,1
57,34525,0.0,0.6666666666666666,1.0,57_34525.jpg,1,1,1
57,34550,0.0,0.6666666666666666,1.0,57_34550.jpg,1,1,1
57,34575,0.0,0.6666666666666666,1.0,57_34575.jpg,1,1,1
57,34600,0.0,0.6666666666666666,1.0,57_34600.jpg,1,1,1
57,34625,0.0,0.6666666666666666,1.0,57_34625.jpg,1,1,1
57,34650,0.0,0.6666666666666666,1.0,57_34650.jpg,1,1,1
57,34675,0.0,0.6666666666666666,1.0,57_34675.jpg,1,1,1
57,34700,0.0,0.6666666666666666,1.0,57_34700.jpg,1,1,1
57,34725,0.0,0.6666666666666666,1.0,57_34725.jpg,1,1,1
57,34750,0.0,0.6666666666666666,1.0,57_34750.jpg,1,1,1
57,34775,0.0,0.6666666666666666,1.0,57_34775.jpg,1,1,1
57,34800,0.0,0.6666666666666666,1.0,57_34800.jpg,1,1,1
57,34825,0.0,0.6666666666666666,1.0,57_34825.jpg,1,1,1
57,34850,0.0,0.6666666666666666,1.0,57_34850.jpg,1,1,1
57,34875,0.0,0.6666666666666666,1.0,57_34875.jpg,1,1,1
57,34900,0.0,0.6666666666666666,1.0,57_34900.jpg,1,1,1
57,34925,0.0,0.6666666666666666,1.0,57_34925.jpg,1,1,1
57,34950,0.0,0.6666666666666666,1.0,57_34950.jpg,1,1,1
57,34975,0.0,0.6666666666666666,1.0,57_34975.jpg,1,1,1
57,35000,0.0,0.6666666666666666,1.0,57_35000.jpg,1,1,1
57,35025,0.0,0.6666666666666666,1.0,57_35025.jpg,1,1,1
57,35050,0.0,0.6666666666666666,1.0,57_35050.jpg,1,1,1
57,35075,0.0,0.6666666666666666,1.0,57_35075.jpg,1,1,1
57,35100,0.0,0.6666666666666666,1.0,57_35100.jpg,1,1,1
57,35125,0.0,0.6666666666666666,1.0,57_35125.jpg,1,1,1
57,35150,0.0,0.6666666666666666,1.0,57_35150.jpg,1,1,1
57,35175,0.0,0.6666666666666666,1.0,57_35175.jpg,1,1,1
57,35200,0.0,0.6666666666666666,1.0,57_35200.jpg,1,1,1
57,35225,0.0,0.6666666666666666,1.0,57_35225.jpg,1,1,1
57,35250,0.0,0.6666666666666666,1.0,57_35250.jpg,1,1,1
57,35275,0.0,0.6666666666666666,1.0,57_35275.jpg,1,1,1
57,35300,0.0,0.6666666666666666,1.0,57_35300.jpg,1,1,1
57,35325,0.0,0.6666666666666666,1.0,57_35325.jpg,1,1,1
57,35350,0.0,0.3333333333333333,1.0,57_35350.jpg,1,1,1
57,35375,0.0,0.3333333333333333,1.0,57_35375.jpg,1,1,1
57,35400,0.0,0.3333333333333333,1.0,57_35400.jpg,1,1,1
57,35425,0.0,0.3333333333333333,1.0,57_35425.jpg,1,1,1
57,35450,0.0,0.3333333333333333,1.0,57_35450.jpg,1,1,1
57,35475,0.0,0.6666666666666666,1.0,57_35475.jpg,1,1,1
57,35500,0.0,0.6666666666666666,1.0,57_35500.jpg,1,1,1
57,35525,0.0,0.6666666666666666,1.0,57_35525.jpg,1,1,1
57,35550,0.0,0.6666666666666666,1.0,57_35550.jpg,1,1,1
57,35575,0.0,0.6666666666666666,1.0,57_35575.jpg,1,1,1
57,35600,0.0,0.3333333333333333,1.0,57_35600.jpg,1,1,1
57,35625,0.0,0.3333333333333333,1.0,57_35625.jpg,1,1,1
57,35650,0.0,0.3333333333333333,1.0,57_35650.jpg,1,1,1
57,35675,0.0,0.3333333333333333,1.0,57_35675.jpg,1,1,1
57,35700,0.0,0.3333333333333333,1.0,57_35700.jpg,1,1,1
57,35725,0.0,0.3333333333333333,0.6666666666666666,57_35725.jpg,1,1,1
57,35750,0.0,0.3333333333333333,0.6666666666666666,57_35750.jpg,1,1,1
57,35775,0.0,0.3333333333333333,0.6666666666666666,57_35775.jpg,1,1,1
57,35800,0.0,0.3333333333333333,0.6666666666666666,57_35800.jpg,1,1,1
57,35825,0.0,0.3333333333333333,0.6666666666666666,57_35825.jpg,1,1,1
57,35850,0.0,0.3333333333333333,0.6666666666666666,57_35850.jpg,1,1,1
57,35875,0.0,0.3333333333333333,0.6666666666666666,57_35875.jpg,1,1,1
57,35900,0.0,0.3333333333333333,0.6666666666666666,57_35900.jpg,1,1,1
57,35925,0.0,0.3333333333333333,0.6666666666666666,57_35925.jpg,1,1,1
57,35950,0.0,0.3333333333333333,0.6666666666666666,57_35950.jpg,1,1,1
57,35975,0.0,0.3333333333333333,1.0,57_35975.jpg,1,1,1
57,36000,0.0,0.3333333333333333,1.0,57_36000.jpg,1,1,1
57,36025,0.0,0.3333333333333333,1.0,57_36025.jpg,1,1,1
57,36050,0.0,0.3333333333333333,1.0,57_36050.jpg,1,1,1
57,36075,0.0,0.3333333333333333,1.0,57_36075.jpg,1,1,1
57,36100,0.0,0.6666666666666666,1.0,57_36100.jpg,1,1,1
57,36125,0.0,0.6666666666666666,1.0,57_36125.jpg,1,1,1
57,36150,0.0,0.6666666666666666,1.0,57_36150.jpg,1,1,1
57,36175,0.0,0.6666666666666666,1.0,57_36175.jpg,1,1,1
57,36200,0.0,0.6666666666666666,1.0,57_36200.jpg,1,1,1
57,36225,0.0,0.3333333333333333,1.0,57_36225.jpg,1,1,1
57,36250,0.0,0.3333333333333333,1.0,57_36250.jpg,1,1,1
57,36275,0.0,0.3333333333333333,1.0,57_36275.jpg,1,1,1
57,36300,0.0,0.3333333333333333,1.0,57_36300.jpg,1,1,1
57,36325,0.0,0.3333333333333333,1.0,57_36325.jpg,1,1,1
57,36350,0.0,0.6666666666666666,1.0,57_36350.jpg,1,1,1
57,36375,0.0,0.6666666666666666,1.0,57_36375.jpg,1,1,1
57,36400,0.0,0.6666666666666666,1.0,57_36400.jpg,1,1,1
57,36425,0.0,0.6666666666666666,1.0,57_36425.jpg,1,1,1
57,36450,0.0,0.6666666666666666,1.0,57_36450.jpg,1,1,1
57,36475,0.0,0.6666666666666666,1.0,57_36475.jpg,1,1,1
57,36500,0.0,0.6666666666666666,1.0,57_36500.jpg,1,1,1
57,36525,0.0,0.6666666666666666,1.0,57_36525.jpg,1,1,1
57,36550,0.0,0.6666666666666666,1.0,57_36550.jpg,1,1,1
57,36575,0.0,0.6666666666666666,1.0,57_36575.jpg,1,1,1
57,36600,0.0,0.6666666666666666,1.0,57_36600.jpg,1,1,1
57,36625,0.0,0.6666666666666666,1.0,57_36625.jpg,1,1,1
57,36650,0.0,0.6666666666666666,1.0,57_36650.jpg,1,1,1
57,36675,0.0,0.6666666666666666,1.0,57_36675.jpg,1,1,1
57,36700,0.0,0.6666666666666666,1.0,57_36700.jpg,1,1,1
57,36725,0.0,0.6666666666666666,1.0,57_36725.jpg,1,1,1
57,36750,0.0,0.6666666666666666,1.0,57_36750.jpg,1,1,1
57,36775,0.0,0.6666666666666666,1.0,57_36775.jpg,1,1,1
57,36800,0.0,0.6666666666666666,1.0,57_36800.jpg,1,1,1
57,36825,0.0,0.6666666666666666,1.0,57_36825.jpg,1,1,1
57,36850,0.0,0.3333333333333333,0.3333333333333333,57_36850.jpg,1,1,1
57,36875,0.0,0.3333333333333333,0.3333333333333333,57_36875.jpg,1,1,1
57,36900,0.0,0.3333333333333333,0.3333333333333333,57_36900.jpg,1,1,1
57,36925,0.0,0.3333333333333333,0.3333333333333333,57_36925.jpg,1,1,1
57,36950,0.0,0.3333333333333333,0.3333333333333333,57_36950.jpg,1,1,1
57,36975,0.0,0.3333333333333333,0.6666666666666666,57_36975.jpg,1,1,1
57,37000,0.0,0.3333333333333333,0.6666666666666666,57_37000.jpg,1,1,1
57,37025,0.0,0.3333333333333333,0.6666666666666666,57_37025.jpg,1,1,1
57,37050,0.0,0.3333333333333333,0.6666666666666666,57_37050.jpg,1,1,1
57,37075,0.0,0.3333333333333333,0.6666666666666666,57_37075.jpg,1,1,1
57,37100,0.0,0.3333333333333333,1.0,57_37100.jpg,1,1,1
57,37125,0.0,0.3333333333333333,1.0,57_37125.jpg,1,1,1
57,37150,0.0,0.3333333333333333,1.0,57_37150.jpg,1,1,1
57,37175,0.0,0.3333333333333333,1.0,57_37175.jpg,1,1,1
57,37200,0.0,0.3333333333333333,1.0,57_37200.jpg,1,1,1
57,37225,0.0,0.3333333333333333,1.0,57_37225.jpg,1,1,1
57,37250,0.0,0.3333333333333333,1.0,57_37250.jpg,1,1,1
57,37275,0.0,0.3333333333333333,1.0,57_37275.jpg,1,1,1
57,37300,0.0,0.3333333333333333,1.0,57_37300.jpg,1,1,1
57,37325,0.0,0.3333333333333333,1.0,57_37325.jpg,1,1,1
57,37350,0.0,0.3333333333333333,1.0,57_37350.jpg,1,1,1
57,37375,0.0,0.3333333333333333,1.0,57_37375.jpg,1,1,1
