vid,frame,c1,c2,c3,is_ds_keyframe,c1_rater1,c2_rater1,c3_rater1,c1_rater2,c2_rater2,c3_rater2,c1_rater3,c2_rater3,c3_rater3,image,weight_c1,weight_c2,weight_c3
55,35075,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,55_35075.jpg,1.0,1.0,1.0
55,35200,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,55_35200.jpg,1.0,1.0,1.0
55,35325,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,55_35325.jpg,1.0,1.0,1.0
55,35450,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,55_35450.jpg,1.0,1.0,1.0
55,35575,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,55_35575.jpg,1.0,1.0,1.0
55,35700,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,55_35700.jpg,1.0,1.0,1.0
55,35825,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,55_35825.jpg,1.0,1.0,1.0
55,35950,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,55_35950.jpg,1.0,1.0,1.0
55,36075,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,55_36075.jpg,1.0,1.0,1.0
55,36200,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,0,0,0,0,0,0,1,1,1,55_36200.jpg,1.0,1.0,1.0
55,36325,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,0,0,0,0,0,0,1,1,1,55_36325.jpg,1.0,1.0,1.0
55,36450,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,0,0,0,0,0,0,1,1,1,55_36450.jpg,1.0,1.0,1.0
55,36575,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,0,0,0,0,0,0,1,1,1,55_36575.jpg,1.0,1.0,1.0
55,36700,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,0,0,0,0,0,0,1,1,1,55_36700.jpg,1.0,1.0,1.0
55,36825,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,0,0,0,0,0,0,1,1,1,55_36825.jpg,1.0,1.0,1.0
55,36950,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,0,0,0,0,0,0,1,1,1,55_36950.jpg,1.0,1.0,1.0
55,37075,0.3333333333333333,0.6666666666666666,0.3333333333333333,True,0,1,0,0,0,0,1,1,1,55_37075.jpg,1.0,1.0,1.0
55,37200,0.3333333333333333,0.6666666666666666,0.3333333333333333,True,0,1,0,0,0,0,1,1,1,55_37200.jpg,1.0,1.0,1.0
55,37325,0.3333333333333333,0.6666666666666666,0.3333333333333333,True,0,1,0,0,0,0,1,1,1,55_37325.jpg,1.0,1.0,1.0
55,37450,0.3333333333333333,0.6666666666666666,0.3333333333333333,True,0,1,0,0,0,0,1,1,1,55_37450.jpg,1.0,1.0,1.0
55,37575,0.3333333333333333,0.6666666666666666,0.3333333333333333,True,0,1,0,0,0,0,1,1,1,55_37575.jpg,1.0,1.0,1.0
55,37700,0.3333333333333333,0.6666666666666666,0.3333333333333333,True,0,1,0,0,0,0,1,1,1,55_37700.jpg,1.0,1.0,1.0
56,17825,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,56_17825.jpg,1.0,1.0,1.0
56,17950,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,56_17950.jpg,1.0,1.0,1.0
56,18075,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,56_18075.jpg,1.0,1.0,1.0
56,18200,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,56_18200.jpg,1.0,1.0,1.0
56,18325,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,56_18325.jpg,1.0,1.0,1.0
56,18450,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,56_18450.jpg,1.0,1.0,1.0
56,18575,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,56_18575.jpg,1.0,1.0,1.0
56,18700,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,56_18700.jpg,1.0,1.0,1.0
56,18825,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,56_18825.jpg,1.0,1.0,1.0
56,18950,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,56_18950.jpg,1.0,1.0,1.0
56,19075,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,56_19075.jpg,1.0,1.0,1.0
56,19200,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,56_19200.jpg,1.0,1.0,1.0
56,19325,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,56_19325.jpg,1.0,1.0,1.0
56,19450,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,56_19450.jpg,1.0,1.0,1.0
56,19575,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,56_19575.jpg,1.0,1.0,1.0
56,19700,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,56_19700.jpg,1.0,1.0,1.0
56,19825,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,56_19825.jpg,1.0,1.0,1.0
56,19950,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,56_19950.jpg,1.0,1.0,1.0
57,24275,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_24275.jpg,1.0,1.0,1.0
57,24400,0.0,0.3333333333333333,0.0,True,0,0,0,0,1,0,0,0,0,57_24400.jpg,1.0,1.0,1.0
57,24525,0.0,0.3333333333333333,0.3333333333333333,True,0,0,0,0,1,0,0,0,1,57_24525.jpg,1.0,1.0,1.0
57,24650,0.0,0.3333333333333333,0.3333333333333333,True,0,0,0,0,1,0,0,0,1,57_24650.jpg,1.0,1.0,1.0
57,24775,0.0,0.3333333333333333,0.6666666666666666,True,0,0,1,0,1,0,0,0,1,57_24775.jpg,1.0,1.0,1.0
57,24900,0.0,0.3333333333333333,0.6666666666666666,True,0,0,1,0,1,0,0,0,1,57_24900.jpg,1.0,1.0,1.0
57,25025,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_25025.jpg,1.0,1.0,1.0
57,25150,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_25150.jpg,1.0,1.0,1.0
57,25275,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_25275.jpg,1.0,1.0,1.0
57,25400,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_25400.jpg,1.0,1.0,1.0
57,25525,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_25525.jpg,1.0,1.0,1.0
57,25650,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,57_25650.jpg,1.0,1.0,1.0
57,25775,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,57_25775.jpg,1.0,1.0,1.0
57,25900,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_25900.jpg,1.0,1.0,1.0
57,26025,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,57_26025.jpg,1.0,1.0,1.0
57,26150,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_26150.jpg,1.0,1.0,1.0
57,26275,0.0,0.3333333333333333,0.3333333333333333,True,0,0,0,0,1,0,0,0,1,57_26275.jpg,1.0,1.0,1.0
57,26400,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_26400.jpg,1.0,1.0,1.0
57,26525,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_26525.jpg,1.0,1.0,1.0
57,26650,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_26650.jpg,1.0,1.0,1.0
57,26775,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_26775.jpg,1.0,1.0,1.0
57,26900,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_26900.jpg,1.0,1.0,1.0
57,27025,0.0,0.0,0.6666666666666666,True,0,0,0,0,0,1,0,0,1,57_27025.jpg,1.0,1.0,1.0
57,27150,0.0,0.0,0.3333333333333333,True,0,0,0,0,0,0,0,0,1,57_27150.jpg,1.0,1.0,1.0
57,27275,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_27275.jpg,1.0,1.0,1.0
57,27400,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_27400.jpg,1.0,1.0,1.0
57,27525,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_27525.jpg,1.0,1.0,1.0
57,27650,0.0,0.0,1.0,True,0,0,1,0,0,1,0,0,1,57_27650.jpg,1.0,1.0,1.0
57,27775,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,57_27775.jpg,1.0,1.0,1.0
57,27900,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,57_27900.jpg,1.0,1.0,1.0
57,28025,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,57_28025.jpg,1.0,1.0,1.0
57,28150,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,57_28150.jpg,1.0,1.0,1.0
57,28275,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,57_28275.jpg,1.0,1.0,1.0
57,28400,0.0,0.0,1.0,True,0,0,1,0,0,1,0,0,1,57_28400.jpg,1.0,1.0,1.0
57,28525,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,57_28525.jpg,1.0,1.0,1.0
57,28650,0.0,0.0,0.6666666666666666,True,0,0,0,0,0,1,0,0,1,57_28650.jpg,1.0,1.0,1.0
57,28775,0.0,0.0,1.0,True,0,0,1,0,0,1,0,0,1,57_28775.jpg,1.0,1.0,1.0
57,28900,0.0,0.0,1.0,True,0,0,1,0,0,1,0,0,1,57_28900.jpg,1.0,1.0,1.0
57,29025,0.0,0.0,1.0,True,0,0,1,0,0,1,0,0,1,57_29025.jpg,1.0,1.0,1.0
57,29150,0.0,0.0,1.0,True,0,0,1,0,0,1,0,0,1,57_29150.jpg,1.0,1.0,1.0
57,29275,0.0,0.0,1.0,True,0,0,1,0,0,1,0,0,1,57_29275.jpg,1.0,1.0,1.0
57,29400,0.0,0.0,1.0,True,0,0,1,0,0,1,0,0,1,57_29400.jpg,1.0,1.0,1.0
57,29525,0.0,0.0,1.0,True,0,0,1,0,0,1,0,0,1,57_29525.jpg,1.0,1.0,1.0
57,29650,0.0,0.0,1.0,True,0,0,1,0,0,1,0,0,1,57_29650.jpg,1.0,1.0,1.0
57,29775,0.0,0.0,1.0,True,0,0,1,0,0,1,0,0,1,57_29775.jpg,1.0,1.0,1.0
57,29900,0.0,0.0,1.0,True,0,0,1,0,0,1,0,0,1,57_29900.jpg,1.0,1.0,1.0
57,30025,0.0,0.0,1.0,True,0,0,1,0,0,1,0,0,1,57_30025.jpg,1.0,1.0,1.0
57,30150,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,57_30150.jpg,1.0,1.0,1.0
57,30275,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,57_30275.jpg,1.0,1.0,1.0
57,30400,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,57_30400.jpg,1.0,1.0,1.0
57,30525,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,57_30525.jpg,1.0,1.0,1.0
57,30650,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,57_30650.jpg,1.0,1.0,1.0
57,30775,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,57_30775.jpg,1.0,1.0,1.0
57,30900,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_30900.jpg,1.0,1.0,1.0
57,31025,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_31025.jpg,1.0,1.0,1.0
57,31150,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_31150.jpg,1.0,1.0,1.0
57,31275,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_31275.jpg,1.0,1.0,1.0
57,31400,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,57_31400.jpg,1.0,1.0,1.0
57,31525,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,57_31525.jpg,1.0,1.0,1.0
57,31650,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,57_31650.jpg,1.0,1.0,1.0
57,31775,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,57_31775.jpg,1.0,1.0,1.0
57,31900,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,57_31900.jpg,1.0,1.0,1.0
57,32025,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,57_32025.jpg,1.0,1.0,1.0
57,32150,0.0,0.0,1.0,True,0,0,1,0,0,1,0,0,1,57_32150.jpg,1.0,1.0,1.0
57,32275,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,57_32275.jpg,1.0,1.0,1.0
57,32400,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,57_32400.jpg,1.0,1.0,1.0
57,32525,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,57_32525.jpg,1.0,1.0,1.0
57,32650,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,57_32650.jpg,1.0,1.0,1.0
57,32775,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,57_32775.jpg,1.0,1.0,1.0
57,32900,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,57_32900.jpg,1.0,1.0,1.0
57,33025,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_33025.jpg,1.0,1.0,1.0
57,33150,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_33150.jpg,1.0,1.0,1.0
57,33275,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,57_33275.jpg,1.0,1.0,1.0
57,33400,0.0,0.0,1.0,True,0,0,1,0,0,1,0,0,1,57_33400.jpg,1.0,1.0,1.0
57,33525,0.0,0.0,0.6666666666666666,True,0,0,1,0,0,0,0,0,1,57_33525.jpg,1.0,1.0,1.0
57,33650,0.0,0.3333333333333333,1.0,True,0,0,1,0,1,1,0,0,1,57_33650.jpg,1.0,1.0,1.0
57,33775,0.0,0.3333333333333333,1.0,True,0,0,1,0,1,1,0,0,1,57_33775.jpg,1.0,1.0,1.0
57,33900,0.0,0.3333333333333333,1.0,True,0,0,1,0,1,1,0,0,1,57_33900.jpg,1.0,1.0,1.0
57,34025,0.0,0.3333333333333333,1.0,True,0,0,1,0,1,1,0,0,1,57_34025.jpg,1.0,1.0,1.0
57,34150,0.0,0.3333333333333333,1.0,True,0,0,1,0,1,1,0,0,1,57_34150.jpg,1.0,1.0,1.0
57,34275,0.0,0.0,1.0,True,0,0,1,0,0,1,0,0,1,57_34275.jpg,1.0,1.0,1.0
57,34400,0.0,0.6666666666666666,1.0,True,0,0,1,0,1,1,0,1,1,57_34400.jpg,1.0,1.0,1.0
57,34525,0.0,0.6666666666666666,1.0,True,0,0,1,0,1,1,0,1,1,57_34525.jpg,1.0,1.0,1.0
57,34650,0.0,0.6666666666666666,1.0,True,0,0,1,0,1,1,0,1,1,57_34650.jpg,1.0,1.0,1.0
57,34775,0.0,0.6666666666666666,1.0,True,0,0,1,0,1,1,0,1,1,57_34775.jpg,1.0,1.0,1.0
57,34900,0.0,0.6666666666666666,1.0,True,0,0,1,0,1,1,0,1,1,57_34900.jpg,1.0,1.0,1.0
57,35025,0.0,0.6666666666666666,1.0,True,0,0,1,0,1,1,0,1,1,57_35025.jpg,1.0,1.0,1.0
57,35150,0.0,0.6666666666666666,1.0,True,0,0,1,0,1,1,0,1,1,57_35150.jpg,1.0,1.0,1.0
57,35275,0.0,0.6666666666666666,1.0,True,0,0,1,0,1,1,0,1,1,57_35275.jpg,1.0,1.0,1.0
57,35400,0.0,0.3333333333333333,1.0,True,0,0,1,0,0,1,0,1,1,57_35400.jpg,1.0,1.0,1.0
57,35525,0.0,0.6666666666666666,1.0,True,0,0,1,0,1,1,0,1,1,57_35525.jpg,1.0,1.0,1.0
57,35650,0.0,0.3333333333333333,1.0,True,0,0,1,0,0,1,0,1,1,57_35650.jpg,1.0,1.0,1.0
57,35775,0.0,0.3333333333333333,0.6666666666666666,True,0,0,1,0,0,0,0,1,1,57_35775.jpg,1.0,1.0,1.0
57,35900,0.0,0.3333333333333333,0.6666666666666666,True,0,0,1,0,0,0,0,1,1,57_35900.jpg,1.0,1.0,1.0
57,36025,0.0,0.3333333333333333,1.0,True,0,0,1,0,0,1,0,1,1,57_36025.jpg,1.0,1.0,1.0
57,36150,0.0,0.6666666666666666,1.0,True,0,0,1,0,1,1,0,1,1,57_36150.jpg,1.0,1.0,1.0
57,36275,0.0,0.3333333333333333,1.0,True,0,0,1,0,0,1,0,1,1,57_36275.jpg,1.0,1.0,1.0
57,36400,0.0,0.6666666666666666,1.0,True,0,0,1,0,1,1,0,1,1,57_36400.jpg,1.0,1.0,1.0
57,36525,0.0,0.6666666666666666,1.0,True,0,0,1,0,1,1,0,1,1,57_36525.jpg,1.0,1.0,1.0
57,36650,0.0,0.6666666666666666,1.0,True,0,0,1,0,1,1,0,1,1,57_36650.jpg,1.0,1.0,1.0
57,36775,0.0,0.6666666666666666,1.0,True,0,0,1,0,1,1,0,1,1,57_36775.jpg,1.0,1.0,1.0
57,36900,0.0,0.3333333333333333,0.3333333333333333,True,0,0,0,0,0,0,0,1,1,57_36900.jpg,1.0,1.0,1.0
57,37025,0.0,0.3333333333333333,0.6666666666666666,True,0,0,1,0,0,0,0,1,1,57_37025.jpg,1.0,1.0,1.0
57,37150,0.0,0.3333333333333333,1.0,True,0,0,1,0,0,1,0,1,1,57_37150.jpg,1.0,1.0,1.0
57,37275,0.0,0.3333333333333333,1.0,True,0,0,1,0,0,1,0,1,1,57_37275.jpg,1.0,1.0,1.0
57,37400,0.0,0.3333333333333333,1.0,True,0,0,1,0,0,1,0,1,1,57_37400.jpg,1.0,1.0,1.0
57,37525,0.0,0.6666666666666666,1.0,True,0,0,1,0,1,1,0,1,1,57_37525.jpg,1.0,1.0,1.0
57,37650,0.0,0.6666666666666666,1.0,True,0,0,1,0,1,1,0,1,1,57_37650.jpg,1.0,1.0,1.0
57,37775,0.0,0.3333333333333333,0.6666666666666666,True,0,0,1,0,0,0,0,1,1,57_37775.jpg,1.0,1.0,1.0
57,37900,0.0,0.3333333333333333,0.6666666666666666,True,0,0,1,0,0,0,0,1,1,57_37900.jpg,1.0,1.0,1.0
57,38025,0.0,0.6666666666666666,1.0,True,0,0,1,0,1,1,0,1,1,57_38025.jpg,1.0,1.0,1.0
57,38150,0.0,0.6666666666666666,1.0,True,0,0,1,0,1,1,0,1,1,57_38150.jpg,1.0,1.0,1.0
58,9750,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,58_9750.jpg,1.0,1.0,1.0
58,9875,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,58_9875.jpg,1.0,1.0,1.0
58,10000,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,58_10000.jpg,1.0,1.0,1.0
58,10125,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,58_10125.jpg,1.0,1.0,1.0
58,10250,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,58_10250.jpg,1.0,1.0,1.0
58,10375,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,58_10375.jpg,1.0,1.0,1.0
58,10500,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,58_10500.jpg,1.0,1.0,1.0
58,10625,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,58_10625.jpg,1.0,1.0,1.0
58,10750,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,58_10750.jpg,1.0,1.0,1.0
58,10875,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,58_10875.jpg,1.0,1.0,1.0
58,11000,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,58_11000.jpg,1.0,1.0,1.0
58,11125,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,58_11125.jpg,1.0,1.0,1.0
58,11250,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,58_11250.jpg,1.0,1.0,1.0
58,11375,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,58_11375.jpg,1.0,1.0,1.0
58,11500,0.3333333333333333,0.0,0.0,True,0,0,0,0,0,0,1,0,0,58_11500.jpg,1.0,1.0,1.0
58,11625,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,58_11625.jpg,1.0,1.0,1.0
58,11750,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,58_11750.jpg,1.0,1.0,1.0
58,11875,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,58_11875.jpg,1.0,1.0,1.0
58,12000,0.3333333333333333,0.0,0.3333333333333333,True,0,0,0,0,0,0,1,0,1,58_12000.jpg,1.0,1.0,1.0
58,12125,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,58_12125.jpg,1.0,1.0,1.0
58,12250,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,58_12250.jpg,1.0,1.0,1.0
58,12375,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,58_12375.jpg,1.0,1.0,1.0
58,12500,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,58_12500.jpg,1.0,1.0,1.0
58,12625,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,58_12625.jpg,1.0,1.0,1.0
59,35450,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_35450.jpg,1.0,1.0,1.0
59,35575,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_35575.jpg,1.0,1.0,1.0
59,35700,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,59_35700.jpg,1.0,1.0,1.0
59,35825,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,59_35825.jpg,1.0,1.0,1.0
59,35950,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,59_35950.jpg,1.0,1.0,1.0
59,36075,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,59_36075.jpg,1.0,1.0,1.0
59,36200,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,59_36200.jpg,1.0,1.0,1.0
59,36325,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_36325.jpg,1.0,1.0,1.0
59,36450,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,59_36450.jpg,1.0,1.0,1.0
59,36575,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,59_36575.jpg,1.0,1.0,1.0
59,36700,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_36700.jpg,1.0,1.0,1.0
59,36825,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_36825.jpg,1.0,1.0,1.0
59,36950,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_36950.jpg,1.0,1.0,1.0
59,37075,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_37075.jpg,1.0,1.0,1.0
59,37200,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_37200.jpg,1.0,1.0,1.0
59,37325,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_37325.jpg,1.0,1.0,1.0
59,37450,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_37450.jpg,1.0,1.0,1.0
59,37575,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,59_37575.jpg,1.0,1.0,1.0
59,37700,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,59_37700.jpg,1.0,1.0,1.0
59,37825,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,59_37825.jpg,1.0,1.0,1.0
59,37950,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,59_37950.jpg,1.0,1.0,1.0
59,38075,0.3333333333333333,0.0,0.6666666666666666,True,0,0,1,0,0,0,1,0,1,59_38075.jpg,1.0,1.0,1.0
59,38200,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_38200.jpg,1.0,1.0,1.0
59,38325,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_38325.jpg,1.0,1.0,1.0
59,38450,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_38450.jpg,1.0,1.0,1.0
59,38575,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_38575.jpg,1.0,1.0,1.0
59,38700,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_38700.jpg,1.0,1.0,1.0
59,38825,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_38825.jpg,1.0,1.0,1.0
59,38950,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_38950.jpg,1.0,1.0,1.0
59,39075,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_39075.jpg,1.0,1.0,1.0
59,39200,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_39200.jpg,1.0,1.0,1.0
59,39325,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_39325.jpg,1.0,1.0,1.0
59,39450,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_39450.jpg,1.0,1.0,1.0
59,39575,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_39575.jpg,1.0,1.0,1.0
59,39700,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_39700.jpg,1.0,1.0,1.0
59,39825,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_39825.jpg,1.0,1.0,1.0
59,39950,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_39950.jpg,1.0,1.0,1.0
59,40075,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_40075.jpg,1.0,1.0,1.0
59,40200,0.3333333333333333,0.0,0.3333333333333333,True,0,0,1,0,0,0,1,0,0,59_40200.jpg,1.0,1.0,1.0
59,40325,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_40325.jpg,1.0,1.0,1.0
59,40450,0.0,0.0,0.3333333333333333,True,0,0,1,0,0,0,0,0,0,59_40450.jpg,1.0,1.0,1.0
60,31200,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,60_31200.jpg,1.0,1.0,1.0
60,31325,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,60_31325.jpg,1.0,1.0,1.0
60,31450,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,60_31450.jpg,1.0,1.0,1.0
60,31575,0.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,60_31575.jpg,1.0,1.0,1.0
